,track_name,artist_uri,artist_name,genre,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
spotify:track:7vnghS61uOwnhkwbjCISWt,London Suite: 3. Knightsbridge (March),spotify:artist:7cDM8mvqJEmXgDdOpFDP8E,Eric Coates,light music,34,1332,0.356,0.251,0,-15.901,1,0.0401,0.921,0.933,0.119,0.29,124.267,4,happy
spotify:track:5a2TStJjeRmmEmKdzcKZeH,"The Nutcracker, Op.71, TH.14 / Act 1: No. 2 March",spotify:artist:3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,classical,75,865639,0.615,0.194,4,-20.573,0,0.0393,0.973,0.806,0.12,0.589,75.984,4,happy
spotify:track:79fyYG0pdMAkaut10Mlj41,"Les Patineurs, Waltz, Op. 183",spotify:artist:7qdNQ64kU4miOYyt6OUch0,Émile Waldteufel,french romanticism,37,1503,0.355,0.153,9,-18.326,1,0.0321,0.981,0.859,0.0553,0.206,99.312,4,happy
spotify:track:3SVnivxpWOl5Pg74D3nBoJ,Here Comes The Sun,spotify:artist:5jF2METFutHd3av3ITYTrL,Göran Söllscher,classical guitar,52,9713,0.265,0.2,4,-23.555,1,0.046,0.961,0.915,0.101,0.822,153.16,4,happy
spotify:track:7ezB896tKpnmBJRg04rhQ4,"Trio for Clarinet, Cello and Piano in A Minor, Op. 114: III. Andantino grazioso",spotify:artist:5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,classical,65,646841,0.336,0.0618,9,-21.331,1,0.0446,0.989,0.778,0.0894,0.14,82.082,3,happy
spotify:track:0yzhOPf0iw2qWwcXRRta5L,Rhapsody In Blue,spotify:artist:1YuknfkSYTTbolRpwZBOv4,George Gershwin,american modern classical,56,193621,0.309,0.258,9,-15.327,1,0.0459,0.976,0.69,0.0924,0.115,74.568,4,happy
spotify:track:6l5J6tU3see9rbG0XCEaZH,"Messiah, HWV 56, Part II: ""Hallelujah!""",spotify:artist:1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,baroque,71,583168,0.457,0.182,1,-19.423,1,0.0362,0.929,0.0318,0.103,0.343,120.217,4,happy
spotify:track:7rarGAvKNJNzy4ryR2oro5,Parsifal: Act III: Good Friday Spell,spotify:artist:1C1x4MVkql8AiABuTw6DgE,Richard Wagner,classical,58,441479,0.061,0.0144,11,-29.053,1,0.0448,0.961,0.912,0.109,0.0341,64.893,3,happy
spotify:track:6vuCgQZFVWhgtaPyCPf3AR,English Folk Song Suite: 1. March: Seventeen come Sunday,spotify:artist:7wNkISK49lKeXuRaZcQVFe,Ralph Vaughan Williams,classical,58,70428,0.429,0.234,5,-17.056,0,0.0379,0.937,0.86,0.0662,0.559,120.779,4,happy
spotify:track:2WZNkbVqATzXscJ6VgYJeo,"Salut d'amour, Op. 12",spotify:artist:430byzy0c5bPn5opiu0SRd,Edward Elgar,british modern classical,59,120054,0.172,0.131,4,-21.663,1,0.0468,0.898,0.0392,0.131,0.0476,95.309,3,happy
spotify:track:6OCVv5RDCrLIbraThoGBSL,"Bach, JS / Arr. Wright: Cantata No. 147, Herz und Mund und Tat und Leben, BWV147: Jesu, Joy of Man's Desiring",spotify:artist:5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,baroque,80,2964762,0.0809,0.119,11,-18.427,1,0.0432,0.843,0.215,0.261,0.089,76.252,3,happy
spotify:track:3lQqKbNGT0tmrzfCAmjPOd,Les Beautés Du Diable,spotify:artist:2uWe5rPyeH6MtgtSGA13yX,François Dompierre,canadian soundtrack,21,227,0.368,0.108,4,-22.517,0,0.0384,0.935,0.64,0.102,0.553,132.419,4,happy
spotify:track:2LO2lGHqwC56lVCj0Zi6Cn,"Lieutenant Kijé Suite, Op. 60: IV. Troika (Featured in the Film ""Love and Death"")",spotify:artist:4kHtgiRnpmFIV5Tm4BIs8l,Sergei Prokofiev,classical,59,176772,0.576,0.223,7,-17.707,1,0.0423,0.942,0.334,0.119,0.341,143.516,4,happy
spotify:track:5Wawc2UZ2scEbF8sm8t5uq,"Concerto No. 4 in E-Flat Major, K.495: III. Rondo. Allegro Vivace",spotify:artist:4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,classical,77,3809282,0.417,0.126,10,-21.573,1,0.0474,0.993,0.899,0.109,0.517,121.678,4,happy
spotify:track:2f4qJpe7F6mWDz9khS7JGc,Fantasía para un gentilhombre For Guitar And Small Orchestra: 3. Danza de las hachas (Allegro con brio),spotify:artist:3eqv9LW7ZXlYWXVFjHS4Mr,Joaquín Rodrigo,classical,51,28014,0.702,0.0566,0,-22.01,1,0.0616,0.955,0.929,0.109,0.483,120.983,4,happy
spotify:track:3NbAsIxDL0fVgNuCLD152P,"Dolly, Op.56: 1. Berceuse",spotify:artist:2gClsBep1tt1rv1CN210SO,Gabriel Fauré,classical,62,147445,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,4,happy
spotify:track:4Zr5jJrDKBXfncsnKYcske,"Symphony No. 4 in A Major, Op. 90 ""Italian"": Symphony No. 4 in A Major, Op. 90 ""Italian"": I. Allegro vivace",spotify:artist:6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,classical,62,354162,0.327,0.155,9,-19.635,1,0.0435,0.906,0.785,0.101,0.245,76.117,4,happy
spotify:track:0WKxqlsnMloFiTNXeSuQtR,"Concerto No. 1 in C Major, Hob.VIIh:1 ""Lyra organizzata"" (Arr. for Flute, Oboe & Orchestra): I. Allegro con spirito",spotify:artist:656RXuyw7CE0dtjdPgjJV6,Franz Joseph Haydn,classical,59,434437,0.443,0.0858,0,-20.004,1,0.0474,0.981,0.793,0.0704,0.243,75.882,4,happy
spotify:track:3Hhp0ZyyO7cyKn7tEInQYj,The Waltzing Cat,spotify:artist:5YhX2onn51M81v4dSZajlX,Leroy Anderson,american modern classical,57,6813,0.402,0.0663,7,-21.7,1,0.0377,0.983,0.68,0.0553,0.238,94.192,4,happy
spotify:track:0veVPDB3qEURlYHKgzlt87,"Serenade No. 2 in A Major, Op. 16: 2. Scherzo. Vivace",spotify:artist:5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,classical,65,646841,0.501,0.215,0,-18.74,1,0.0329,0.986,0.893,0.154,0.565,98.638,3,happy
spotify:track:1PfiDPBmp6C3J8jnPov2WA,"String Quartet No.12 In F Major, Op.96, B.179 - ""American"": 4. Finale (Vivace ma non troppo)",spotify:artist:6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,classical,62,378868,0.335,0.0967,5,-21.095,1,0.0399,0.953,0.866,0.0946,0.285,82.07,4,happy
spotify:track:5W7IiH2jDV6q6EQwBkq8ld,Largo al factotum,spotify:artist:0roWUeP7Ac4yK4VN6L2gF4,Gioachino Rossini,classical,56,147072,0.379,0.251,0,-15.488,1,0.0991,0.986,0.0122,0.094,0.335,73.316,4,happy
spotify:track:7pxqGPei7nWVt5t6b29WFz,"Concerto For 2 Mandolins, Strings And Continuo In G, RV 532: 3. Allegro",spotify:artist:2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,baroque,73,1646458,0.553,0.209,1,-21.263,1,0.0427,0.752,0.277,0.108,0.772,143.22,3,happy
spotify:track:1JF6A1WXU4ihyJataKSGgF,"Ein Musikalischer Spass (A Musical Joke), K. 522: IV. Presto",spotify:artist:4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,classical,77,3809282,0.402,0.133,4,-24.175,1,0.0374,0.905,0.000931,0.0789,0.412,130.79,4,happy
spotify:track:5yyXW6znha7BHouXfXwJbE,Music for the Royal Fireworks: Suite HWV 351: 4. La réjouissance,spotify:artist:1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,baroque,71,583168,0.585,0.42,1,-14.34,1,0.0291,0.81,0.958,0.22,0.904,101.524,4,happy
spotify:track:4cvEHaekFILrRlXbsQufIr,"Kinder-Symphonie (""Berchtoldsgadener"") C Major",spotify:artist:5s4B01oaRxqTvONFg7Ymv1,Leopold Mozart,classical era,38,12308,0.509,0.23,0,-15.756,1,0.0482,0.855,0.407,0.104,0.542,135.966,4,happy
spotify:track:02X3aLg6SFjfctLM9B1JDI,"Violin Concerto in D Major, Op. 35: III. Finale. Allegro assai vivace",spotify:artist:3UaJz1tq0BBPzJBPgkBarb,Erich Wolfgang Korngold,classic soundtrack,41,7623,0.406,0.222,9,-21.139,1,0.0539,0.941,0.63,0.233,0.29,146.15,4,happy
spotify:track:63kHt9dnIKiCobKqMsgahS,"Oboe Concerto in C Major, K. 314: 3. Rondo (Allegretto) - Cadenza: Randall Wolfgang",spotify:artist:4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,classical,77,3809282,0.543,0.117,0,-20.736,1,0.0434,0.966,0.905,0.165,0.543,117.59,4,happy
spotify:track:69pdJUsPHMFUXeF0dnrosd,Harp Concerto in A major: 3. Rondeau: Allegretto,spotify:artist:0Wgs2IKNSvS2ysab5XOfkN,Carl Ditters von Dittersdorf,classical era,30,4405,0.603,0.127,9,-20.035,1,0.0315,0.985,0.932,0.088,0.368,97.063,4,happy
spotify:track:0VEJTocBjyYNSOCndnTS2Z,"Trumpet Concerto in E Flat, H.VIIe/1: 3. Allegro",spotify:artist:656RXuyw7CE0dtjdPgjJV6,Franz Joseph Haydn,classical,59,434437,0.54,0.189,3,-19.016,1,0.0417,0.972,0.908,0.0499,0.51,138.606,4,happy
spotify:track:6vgqazauJs3B2Nn4qiYg4S,"Violin Concerto No. 11 in D Major, Op. 23: III. Rondo allegretto",spotify:artist:7HOmZaILvkqmWIcw9kWQJm,Pierre Rode,early romantic era,20,284,0.492,0.271,2,-16.405,1,0.0453,0.931,0.46,0.0965,0.548,120.662,4,happy
spotify:track:2hewXrU2bfHjh7UupfjRcJ,"Piano Sonata No.17 in B flat, K.570: 3. Allegretto",spotify:artist:4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,classical,77,3809282,0.43,0.125,10,-25.912,1,0.0453,0.995,0.933,0.087,0.769,143.741,4,happy
spotify:track:5u0Z9njD1oVztIHNnV6wNO,"Antiche danze ed arie per liuto, Suite No. 1, P. 109: I. Balletto detto Il Conte Orlando",spotify:artist:7KkUirCiJZhgRN3NbgG98L,Ottorino Respighi,classical,50,22698,0.409,0.101,2,-20.765,1,0.0391,0.874,0.888,0.257,0.28,56.197,1,happy
spotify:track:3WLDZaj42KUtRrYGRmPcIu,"12 Concerti a cinque, Op. 7 - Concerto No. 10 in B-Flat Major for Strings: III. Allegro",spotify:artist:17OArJzEhRR3OmhtGcnfBq,Tomaso Albinoni,baroque,54,110645,0.589,0.16,10,-18.692,1,0.0374,0.895,0.114,0.159,0.79,107.988,4,happy
spotify:track:6LRBvgdsjbguVuCPsHErsJ,Trumpet Tune,spotify:artist:2PZsXHKjgpXg7tJoFr1fa6,Jeremiah Clarke,classical,37,924,0.543,0.299,2,-13.783,1,0.0335,0.876,0.774,0.127,0.373,128.037,4,happy
spotify:track:7DNoskmAsoXOnrWGYvhXVU,"2 Romanian Rhapsodies, Op. 11: No. 1 in A Major",spotify:artist:7KKscZTeDLz1g0QthWCMQV,George Enescu,romanian rock,30,5924,0.215,0.304,9,-15.44,1,0.0405,0.918,0.843,0.101,0.131,82.282,4,happy
spotify:track:4MvPMg1mN04RWQ2J1eYldE,Harvest Hymn,spotify:artist:6evVLxWyiwmi8gDtHn1Vzx,Percy Grainger,australian classical,39,6428,0.0846,0.162,2,-19.073,1,0.0385,0.978,0.907,0.155,0.037,84.463,4,happy
spotify:track:1UtAlIatgUY1BNMRXT2pks,Serenade in D Major: II. Scherzo: Allegro vivace - Allegro molto,spotify:artist:55kwBWuwvx5vPPvrLlF3hn,Ethel Smyth,british modern classical,25,1249,0.315,0.06,7,-24.629,1,0.0393,0.94,0.905,0.099,0.0865,72.449,4,happy
spotify:track:6Q4NUKJOnIvbbqse9LByCF,Three Movements 'Petruschka': Danse russe. Allegro giusto,spotify:artist:7ie36YytMoKtPiL7tUvmoE,Igor Stravinsky,classical,53,247623,0.481,0.33,0,-17.108,1,0.0471,0.988,0.85,0.101,0.361,118.139,4,happy
spotify:track:3wYQN2qPDxmavh1sqFmm0n,Lyric for Strings,spotify:artist:0vVL163DqWRrQZSywczNJ9,George Walker,na,18,137,0.13,0.0138,6,-31.054,1,0.0454,0.916,0.712,0.0862,0.0377,98.517,3,happy
spotify:track:6mqYpI1zLtUMuIDLtkocJ5,"String Quintet in C Major, Op. 29: III. Scherzo (Allegro)",spotify:artist:2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,classical,75,3599655,0.448,0.0893,0,-19.535,1,0.0539,0.911,0.639,0.0991,0.338,105.523,4,happy
spotify:track:7LZdElXo5BpLqinUFBf9HY,"12 Violin Concertos, Op. 8 ""Il cimento dell'armonia e dell'inventione"" / Concerto No. 1 in E Major for solo violin, RV269 ""La Primavera"": 1. Allegro",spotify:artist:2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,baroque,73,1646458,0.457,0.19,4,-16.033,1,0.0481,0.772,0.746,0.0983,0.16,105.586,4,happy
spotify:track:2HvtedoEeymVWrBPyAMNwZ,SUPERBLOOM,spotify:artist:5ivCbtrcD5N4rD337xIb2z,MisterWives,electropop,65,373730,0.558,0.889,8,-3.945,1,0.102,0.191,0.000387,0.328,0.716,170.102,4,happy
spotify:track:6JqYhSdTE4WbQrMXxPH5cD,Honeypie,spotify:artist:25pd339V2rRJo84USlcSRP,JAWNY,bedroom pop,65,101953,0.742,0.678,5,-4.605,0,0.192,0.0698,0.0,0.151,0.927,115.05,4,happy
spotify:track:5Pgq1Gfeth2CuUhyCXwlfC,Take It Easy,spotify:artist:4ETSs924pXMzjIeD6E9b4u,Surfaces,bedroom soul,75,634886,0.765,0.689,6,-5.616,1,0.0456,0.236,7.39e-06,0.114,0.497,144.958,4,happy
spotify:track:5l0nX3AhmmF717aKSs8qSH,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,dance pop,91,13646526,0.681,0.737,4,-5.246,0,0.0384,0.0291,7.16e-06,0.0856,0.278,109.95,4,happy
spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,BØRNS,modern rock,74,933567,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4,happy
spotify:track:7kQkmyoHCEqwe7QwDbkSXM,Let's Fall in Love for the Night,spotify:artist:37M5pPGs6V1fchFJSgCguX,FINNEAS,electropop,75,971861,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.921,4,happy
spotify:track:1fah1uAs7HeTYDlNftKr3K,Put Your Records On,spotify:artist:7MPGCB854Qo4alYMOPkBka,Ritt Momney,bedroom pop,76,74367,0.399,0.492,6,-10.777,0,0.0538,0.058,0.00101,0.11,0.159,91.066,4,happy
spotify:track:6Vgtvd7I5yopJdBuxqjBd2,Your Man,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,Joji,alternative r&b,86,3867707,0.785,0.818,7,-8.711,1,0.099,0.624,0.149,0.149,0.0503,117.98,4,happy
spotify:track:1yTTMcUhL7rtz08Dsgb7Qb,The Bones - with Hozier,spotify:artist:6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,contemporary country,76,539942,0.561,0.597,11,-6.0,0,0.0405,0.286,0.0,0.0979,0.355,76.826,4,happy
spotify:track:3jjujdWJ72nww5eGnfs2E7,Adore You,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,pop,90,11562983,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,4,happy
spotify:track:1lwvJQGhdq6Kyr4BBquf23,survivin',spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,Bastille,metropopolis,79,4582597,0.787,0.78,7,-5.023,1,0.129,0.25,0.0,0.0908,0.68,95.035,4,happy
spotify:track:1tNJrcVe6gwLEiZCtprs1u,3 Nights,spotify:artist:6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,alternative pop rock,74,446680,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,4,happy
spotify:track:1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,spotify:artist:4ETSs924pXMzjIeD6E9b4u,Surfaces,bedroom soul,75,634886,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,4,happy
spotify:track:6SGG5AxHShqSYiV9fCWpZz,Stay Next To Me (with Chelsea Cutler),spotify:artist:3ApUX1o6oSz321MMECyIYd,Quinn XCII,electropop,76,574887,0.581,0.584,2,-4.928,1,0.284,0.0805,0.0,0.366,0.756,179.954,4,happy
spotify:track:2kAIpGWnlFLQh48iut6Zzq,Free Spirit,spotify:artist:6LuN9FCkKOj5PcnpouEgny,Khalid,alternative r&b,90,13143925,0.627,0.446,2,-9.477,0,0.0332,0.308,0.00077,0.111,0.11,139.994,4,happy
spotify:track:0ycFQvBTfuo1LCdG0HhszL,Tattoos Together,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,Lauv,electropop,85,3772089,0.862,0.4,4,-7.486,1,0.0736,0.00575,7.49e-06,0.123,0.596,122.963,4,happy
spotify:track:02VHspkXhhH1QCInRWWIfr,Catching Feelings (feat. Six60),spotify:artist:6S0IvKlvPMX1RtAYtVpUV8,Drax Project,australian pop,65,75311,0.397,0.524,3,-5.846,1,0.103,0.607,0.0,0.157,0.343,175.562,4,happy
spotify:track:3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,dance pop,81,6467655,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,4,happy
spotify:track:2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),spotify:artist:5UjifI1TYefXWn9GdqDOHl,Social House,pop rap,71,127145,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,4,happy
spotify:track:1e9oZCCiX42nJl0AcqriVo,Watermelon Sugar,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,pop,90,11562983,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4,happy
spotify:track:5dn6QANKbf76pANGjMBida,Blueberry Eyes (feat. SUGA of BTS),spotify:artist:1bqxdqvUtPWZri43cKHac8,MAX,dance pop,77,602308,0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,4,happy
spotify:track:53BHUFdQphHiZUUG3nx9zn,Bang!,spotify:artist:6s22t5Y3prQHyaHWUN1R1C,AJR,modern rock,78,1550111,0.74,0.516,1,-6.233,0,0.0507,0.0183,0.0,0.0558,0.698,139.918,4,happy
spotify:track:1SySkCqhEG6Z68o2n07Bsr,In Your Eyes (feat. Kenny G) - Remix,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,canadian contemporary r&b,94,27109569,0.606,0.786,7,-3.854,0,0.0366,0.00229,9.46e-05,0.0725,0.525,99.969,4,happy
spotify:track:5KCbr5ndeby4y4ggthdiAb,Wonder,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,canadian pop,92,30655685,0.333,0.637,1,-4.904,0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,4,happy
spotify:track:0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,spotify:artist:6LuN9FCkKOj5PcnpouEgny,Khalid,alternative r&b,90,13143925,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,4,happy
spotify:track:463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,dance pop,93,21737548,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,4,happy
spotify:track:62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),spotify:artist:1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,tropical house,74,107583,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,happy
spotify:track:4rVW6XqAsSaf5vOwc8FREW,Wild (feat. Gary Clark Jr.),spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,John Legend,neo soul,84,5361749,0.557,0.585,8,-6.201,1,0.0431,0.036,0.0,0.176,0.305,63.392,4,happy
spotify:track:7rpNuuoMbid56XkDsx2FjE,Black And White,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,dance pop,81,6467655,0.443,0.582,2,-6.02,1,0.0482,0.0301,0.0,0.127,0.239,147.589,4,happy
spotify:track:4VginDwYTP2eaHJzO0QMjG,Circles,spotify:artist:246dkjvS1zLTtiykXe5h60,Post Malone,dfw rap,92,30228340,0.704,0.758,0,-3.537,1,0.0402,0.233,0.00144,0.0924,0.534,120.003,4,happy
spotify:track:5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,spotify:artist:4vxaQs6vK54nK89J1VtLex,PUBLIC,indie rockism,68,143326,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,4,happy
spotify:track:24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,dance pop,88,15328954,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,4,happy
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,canadian contemporary r&b,94,27109569,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4,happy
spotify:track:5Gj1wG8b12VQdEd3hUuSwo,Freedom,spotify:artist:23fqKkggKUBHNkbKtXEls4,Kygo,edm,86,7021922,0.715,0.635,7,-6.591,1,0.0791,0.127,0.0,0.0862,0.39,112.887,4,happy
spotify:track:4uqh9bualXNHXXwO2wPorc,Daisies,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,dance pop,86,17001406,0.639,0.546,1,-5.382,1,0.0407,0.0837,0.0,0.122,0.149,122.179,4,happy
spotify:track:7jaDLcrbilPxoH4mIcYyB3,I Found You,spotify:artist:2oX42qP5ineK3hrhBECLmj,Andy Grammer,dance pop,76,882790,0.728,0.701,1,-6.58,1,0.0406,0.0945,2.08e-05,0.181,0.413,137.97,4,happy
spotify:track:1mpD5Q8IM32I4bF6eCpU74,Up All Night,spotify:artist:6LuN9FCkKOj5PcnpouEgny,Khalid,alternative r&b,90,13143925,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,4,happy
spotify:track:1b3nlcP6hogIzYRVK2Ui7K,Wherever You Are,spotify:artist:4BxCuXFJrSWGi1KHcVqaU4,Kodaline,irish pop,75,2117190,0.514,0.612,4,-5.981,1,0.0298,0.142,0.0,0.0868,0.342,125.99,4,happy
spotify:track:1jgu8MFTEGdL1wjw9gZj5y,Fly Away,spotify:artist:2NjfBq1NflQcKSeiDooVjY,Tones And I,australian pop,81,2482877,0.805,0.515,4,-6.201,1,0.0915,0.223,0.0,0.238,0.488,124.969,4,happy
spotify:track:6S1IgeHxxOT9qVWnmsdGxe,Treehouse (feat. Shotty Horroh),spotify:artist:4IWBUUAFIplrNtaOHcJPRM,James Arthur,pop,85,7171825,0.691,0.733,6,-5.02,1,0.0368,0.184,0.0,0.341,0.797,153.976,4,happy
spotify:track:5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,canadian pop,96,40838017,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919,4,happy
spotify:track:4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,boy band,83,4791473,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,4,happy
spotify:track:28Tv8zltFDr5wBCG3Pfky4,I Love You's,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,dance pop,77,6368961,0.682,0.783,8,-4.997,1,0.18,0.0262,0.0,0.206,0.323,106.899,4,happy
spotify:track:5id3Rqn7SPj1LX4FfY4nGz,Together,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,Sia,australian dance,90,18178200,0.521,0.877,7,-5.444,1,0.0683,0.0132,0.0806,0.0929,0.199,180.007,4,happy
spotify:track:20d27F17AZOxTJOEHAVK2Y,Conversations in the Dark - John Legend vs. David Guetta,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,John Legend,neo soul,84,5361749,0.572,0.742,8,-4.589,0,0.0347,0.245,0.0,0.108,0.376,127.19,4,happy
spotify:track:0v1x6rN6JHRapa03JElljE,Dynamite,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,BTS,k-pop,96,26843510,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,4,happy
spotify:track:0roOLcll6SSTYZwsQFmXqP,Let Me Move You - From the Netflix film Work It,spotify:artist:74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,dance pop,76,3175680,0.624,0.628,4,-6.582,0,0.0408,0.0112,0.0191,0.0814,0.772,114.556,4,happy
spotify:track:5SspaMrPfWyRCS0GpjIxa6,Good Example (with Andy Grammer),spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,big room,81,2106253,0.456,0.496,1,-6.986,1,0.0743,0.427,0.0,0.134,0.45,90.552,4,happy
spotify:track:2grAr8pWMuLWn8ZYEE9wDV,Never Seen the Rain,spotify:artist:2NjfBq1NflQcKSeiDooVjY,Tones And I,australian pop,81,2482877,0.485,0.461,9,-5.646,1,0.0444,0.44,0.0,0.232,0.324,87.009,4,happy
spotify:track:140XpWSdJ0jZEbLj9iVnPA,The Best Days (feat. Tabitha),spotify:artist:20gsENnposVs2I4rQ5kvrf,Sam Feldt,dance pop,79,583055,0.667,0.827,11,-5.631,1,0.0368,0.0863,0.0,0.0565,0.573,107.95,4,happy
spotify:track:6oJ6le65B3SEqPwMRNXWjY,Higher Love,spotify:artist:23fqKkggKUBHNkbKtXEls4,Kygo,edm,86,7021922,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,4,happy
spotify:track:0l4AReW2LuX0yStPfgQgSR,Giants,spotify:artist:5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,folk-pop,81,811146,0.579,0.839,8,-5.409,0,0.0703,0.0145,3.04e-05,0.201,0.589,158.141,4,happy
spotify:track:6wXgnhpmOPEJ7cUweSyy2B,Dance with Me (feat. Thomas Rhett & Young Thug),spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,Diplo,bmore,85,2327715,0.73,0.792,6,-5.33,0,0.13,0.0264,0.0,0.101,0.745,99.039,4,happy
spotify:track:70YPzqSEwJvAIQ6nMs1cjY,In Your Arms (with X Ambassadors),spotify:artist:45eNHdiiabvmbp4erw26rg,ILLENIUM,edm,78,1000850,0.404,0.806,2,-4.75,1,0.0496,0.198,0.0,0.114,0.112,148.036,4,happy
spotify:track:5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,contemporary country,80,3031214,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,4,happy
